id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
860,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",l10n_uy_edi_stock,ADHOC SA,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Uruguay - E-Remitos""}",75,"{""en_US"": ""Enhances stock picking operations with compliant electronic delivery guides (e-Remitos) for Uruguay. This module integrates with the EDI system to generate e-Remitos according to Uruguayan fiscal requirements.""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
1276,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",test_auth_custom,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Tests that custom auth works & is not impaired by CORS""}",11,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1031,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Addon for the Self Order App that allows customers to pay by Adyen.""}",pos_self_order_adyen,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Self Order Adyen""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
1202,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",snailmail_account,Odoo S.A.,/base/static/description/icon.png,installed,19.0.0.1,"{""en_US"": ""Snail Mail - Account""}",20,"{""en_US"": ""\\nAllows users to send invoices by post\\n=====================================================\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT res.config.settings.view.form.inherit.snailmail.account (form),official,\N
1318,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Spreadsheet Test, mainly to test the mixin behavior""}",test_spreadsheet_edition,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet Test""}",11,"{""en_US"": ""This module contains tests related to spreadsheet edition.\\n    The modules exposes some mixin that are only implemented in other functional modules.\\n    When trying to test a global behavior of the mixin, it makes no sense to test it in\\n    each module implementing the mixin but rather test a dummy implementation of the later,\\n    hence the need for this test module.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
1388,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",web_tour,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Tours""}",11,"{""en_US"": ""\\nOdoo Web tours.\\n========================\\n\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,Settings/Technical/User Interface/Tours,,tour.search (search)\nweb_tour.tour form (form)\nweb_tour.tour list (list),official,\N
1389,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Find free high-resolution images from Unsplash""}",web_unsplash,Odoo S.A.,/web_unsplash/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Unsplash Image Library""}",11,"{""en_US"": ""Explore the free high-resolution image library of Unsplash.com and find images to use in Odoo. An Unsplash search bar is added to the image library modal.""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
25,\N,\N,2026-03-31 02:06:23.599547,1,https://www.odoo.com/app/accounting,"{""en_US"": """"}",account_batch_payment,Odoo S.A.,/account_batch_payment/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Batch Payment""}",3,"{""en_US"": ""\\nBatch Payments\\n=======================================\\nBatch payments allow grouping payments.\\n\\nThey are used namely, but not only, to group several cheques before depositing them in a single batch to the bank.\\nThe total amount deposited will then appear as a single transaction on your bank statement.\\nWhen you reconcile, simply select the corresponding batch payment to reconcile all the payments in the batch.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
1324,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Web cohort Test""}",test_web_cohort,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Web Cohort Tests""}",11,"{""en_US"": ""This module contains tests related to web cohort. Those are\\npresent in a separate module as it contains models used only to perform\\ntests independently to functional aspects of other models. ""}",f,f,f,OEEL-1,9876,f,f,\N,\N,\N,\N,,,,official,\N
241,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",google_gmail,Odoo S.A.,/google_gmail/static/description/icon.png,installed,19.0.1.2,"{""en_US"": ""Google Gmail""}",11,"{""en_US"": ""Gmail support for incoming / outgoing mail servers""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT fetchmail.server.view.form.inherit.gmail (form)\n* INHERIT ir.mail_server.view.form.inherit.gmail (form)\n* INHERIT res.config.settings.view.form.inherit.google_gmail (form)\ngoogle_gmail_oauth_error (qweb),official,\N
11,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""This module adds the Global Location Number to the partner. Used on delivery addresses, it is used to identify stock locations and is mandatory on the UBL/CII eInvoices (but not only). The module is intended be merged with account, later on, in master""}",account_add_gln,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Add Partner GLN""}",3,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT res.partner.form.inherit.account_peppol_partner_extra_fields (form),official,\N
46,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",account_loans,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Loans Management""}",3,"{""en_US"": ""\\nLoans management\\n=================\\nKeeps track of loans, and creates corresponding journal entries.\\n""}",f,f,f,OEEL-1,32,t,f,\N,\N,,\N,Accounting/Accounting/Assets & Liabilities/Loans\nAccounting/Review/Inventory/Loans Analysis,,* INHERIT account.asset.form (form)\n* INHERIT account.asset.group.form (form)\n* INHERIT account.move.form.inherit (form)\n* INHERIT account.move.list (list)\naccount.loan.close.wizard.form (form)\naccount.loan.compute.wizard.form (form)\naccount.loan.form (form)\naccount.loan.graph (graph)\naccount.loan.line.list (list)\naccount.loan.line.pivot (pivot)\naccount.loan.line.search (search)\naccount.loan.list (list)\naccount.loan.pivot (pivot)\naccount.loan.search (kanban)\naccount.loan.search (search),official,\N
125,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",base_install_request,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Base - Module Install Request""}",11,"{""en_US"": ""\\nAllow internal users requesting a module installation\\n=====================================================\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT ir.module.module.view.kanban.inherit.mail (kanban)\nbase.module.install.request.view.form (form)\nbase.module.install.review.view.form (form)\nbase_install_request.base_module_install_review_description (qweb),official,\N
504,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",l10n_do_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Dominican Republic - Accounting Reports""}",74,"{""en_US"": ""\\nAccounting reports for Dominican Republic\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
594,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": """"}",l10n_id_pos,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Indonesia - Point of Sale""}",73,"{""en_US"": ""Indonesian Point of Sale""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
71,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""AI text draft integration with accounting""}",ai_account,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""AI Text Draft - Accounting""}",11,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,* INHERIT account.move.send.wizard.form.inherit (form),official,\N
328,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Web Routing""}",http_routing,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Web Routing""}",11,"{""en_US"": ""\\nProposes advanced routing options not available in web or base to keep\\nbase modules simple.\\n""}",f,f,f,LGPL-3,9100,f,f,\N,\N,,\N,,,* INHERIT res.lang.form.http_routing.inherit (form)\n* INHERIT res.lang.list.model.inherit (list)\n400 (qweb)\n403 (qweb)\n415 (qweb)\n422 (qweb)\n4xx (qweb)\n500 (qweb)\nHTTP Error (qweb)\nPage Not Found (qweb)\nerror_message (qweb)\nhttp_error_debug (qweb),official,\N
67,\N,\N,2026-03-31 02:06:23.599547,1,https://www.odoo.com/app/accounting,"{""en_US"": """"}",accountant_hr_expense,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Accounting - Expense""}",3,"{""en_US"": ""\\nAccounting Expense Bridge\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,,,,official,\N
104,\N,\N,2026-03-31 02:06:23.599547,1,,"{""en_US"": ""Log in with a Passkey""}",auth_passkey,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.1,"{""en_US"": ""Passkeys""}",20,"{""en_US"": ""\\nThe implementation of Passkeys using the webauthn protocol.\\n===========================================================\\n\\nPasskeys are a secure alternative to a username and a password.\\nWhen a user logs in with a Passkey, MFA will not be required.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT Passkey Login OAuth (qweb)\n* INHERIT auth.passkey.users.form (form)\n* INHERIT auth.passkey.users.preferences (form)\n* INHERIT auth_passkey_login (qweb)\n* INHERIT res.users.identitycheck form (form)\nCreate Passkey Wizard Form (form)\nauth.passkey.key.kanban (kanban)\nauth.passkey.key.rename (form),official,\N
