evidence,module,path,class,model,table,decorator_count,business_method_count,sample_methods
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/wizard/hr_payslip_correction_wizard.py,HrPayslipCorrectionWizard,hr.payslip.correction.wizard,hr_payslip_correction_wizard,1,4,_compute_payslip_ids|action_revert_payslips|action_correct_payslips|action_show_related_payslips
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/wizard/hr_payroll_index_wizard.py,HrPayrollIndex,hr.payroll.index,hr_payroll_index,4,5,_compute_version_ids|_compute_affected_version_ids|_compute_informative_message|_compute_description|action_confirm
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/wizard/hr_payroll_payment_report_wizard.py,HrPayrollPaymentReportWizard,hr.payroll.payment.report.wizard,hr_payroll_payment_report_wizard,1,1,_compute_company_id
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/wizard/hr_payroll_edit_payslip_lines_wizard.py,HrPayrollEditPayslipLinesWizard,hr.payroll.edit.payslip.lines.wizard,hr_payroll_edit_payslip_lines_wizard,0,1,action_validate_edition
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/wizard/hr_payroll_edit_payslip_lines_wizard.py,HrPayrollEditPayslipLine,hr.payroll.edit.payslip.line,hr_payroll_edit_payslip_line,1,1,_compute_total
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule.py,HrSalaryRule,hr.salary.rule,hr_salary_rule,2,3,_compute_input_used_in_definition|_compute_rule|_check_category_country
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_version.py,HrVersion,hr.version,hr_version,4,10,_compute_schedule_pay|_compute_wage_type|_compute_work_time_rate|_compute_show_schedule_pay|_compute_payslips_count|action_open_payslips|write|copy|action_new_salary_attachment|action_configure_template_inputs
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure.py,HrPayrollStructure,hr.payroll.structure,hr_payroll_structure,2,1,action_get_structure_inputs
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input_type.py,HrPayslipInputType,hr.payslip.input.type,hr_payslip_input_type,1,1,_check_salary_attachment_type_active
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_declaration_mixin.py,HrPayrollDeclarationMixin,hr.payroll.declaration.mixin,hr_payroll_declaration_mixin,2,5,unlink|action_generate_declarations|_compute_lines_count|action_open_declarations|action_generate_pdf
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_run.py,HrPayslipRun,hr.payslip.run,hr_payslip_run,13,21,_compute_schedule_pay|_compute_payslip_count|_compute_state|_compute_color|_compute_date_start|_compute_date_end|_compute_gross_net_sum|create|_compute_payslips_with_issues|_compute_has_error|_compute_empty_payslips|action_draft
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip.py,HrPayslip,hr.payslip,hr_payslip,38,48,create|_compute_payslip_properties|_compute_state_display|_compute_date_to|_compute_input_line_ids|_compute_salary_attachment_ids|_compute_salary_attachment_count|_compute_negative_net_to_report_display|_compute_related_payslip_count_count|action_report_negative_amount|_compute_is_regular|_compute_is_wrong_version
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_headcount.py,HrPayrollHeadcount,hr.payroll.headcount,hr_payroll_headcount,2,4,_compute_name|_compute_is_name_custom|action_populate|action_open_lines
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_headcount.py,HrPayrollHeadcountLine,hr.payroll.headcount.line,hr_payroll_headcount_line,1,1,_compute_wage_on_payroll
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_headcount.py,HrPayrollHeadcountWorkingRate,hr.payroll.headcount.working.rate,hr_payroll_headcount_working_rate,1,1,_compute_display_name
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_attachment.py,HrSalaryAttachment,hr.salary.attachment,hr_salary_attachment,15,21,_compute_display_name|_compute_duration_type|_compute_employee_count|_compute_total_amount|_compute_monthly_amount_display|_compute_total_amount_display|_compute_occurrences|_compute_has_total_amount|_compute_remaining_time|_compute_remaining_amount|_compute_estimated_end|_compute_payslip_count
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_export_mixin.py,HrWorkEntryExportMixin,hr.work.entry.export.mixin,hr_work_entry_export_mixin,6,6,_compute_display_name|_compute_period_dates|_compute_eligible_employee_count|action_export_file|action_populate|action_open_employees
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_export_mixin.py,HrWorkEntryExportEmployeeMixin,hr.work.entry.export.employee.mixin,hr_work_entry_export_employee_mixin,2,5,_compute_contract_ids|_compute_work_entry_ids|_check_data|_check_work_entries|action_open_work_entries
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,1,1,create
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,2,4,_check_parameter_value|create|write|unlink
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,2,3,_compute_current_value|_compute_salary_rule|action_open_salary_rules
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,1,4,_compute_struct_type_count|_check_country|write|create
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_company.py,ResCompany,res.company,res_company,2,2,_check_valid_reset_date|create
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,2,6,_compute_payslip_count|_compute_salary_attachment_count|_compute_monthly_running_attachments|action_open_payslips|action_open_salary_attachments|action_configure_employee_inputs
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,3,3,_compute_is_paid|_compute_amount|_compute_name
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,2,2,_check_parent_id|_check_rule_category_country
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,1,1,_compute_current_companies_country_codes
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,1,create
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,2,4,_compute_state|create|write|action_generate_pdf
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry.py,HrWorkEntry,hr.work.entry,hr_work_entry,1,4,_compute_has_payslip|_check_undefined_slots|action_set_to_draft|write
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_post_template.py,SocialPostTemplate,social.post.template,social_post_template,6,4,_check_has_linkedin_message_or_image|_compute_has_linkedin_account|_compute_display_linkedin_preview|_compute_linkedin_preview
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_post.py,SocialPost,social.post,social_post,1,1,_compute_stream_posts_count
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_live_post.py,SocialLivePost,social.live.post,social_live_post,0,1,_compute_live_post_link
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_account.py,SocialAccount,social.account,social_account,2,5,_compute_linkedin_account_id|_compute_stats_link|_compute_statistics|_compute_statistics_linkedin|create
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_stream_post.py,SocialStreamPost,social.stream.post,social_stream_post,0,4,_compute_linkedin_author_urn|_compute_author_link|_compute_post_link|_compute_is_author
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/social_media.py,SocialMedia,social.media,social_media,0,1,_action_add_account
02 OTHER.zip,social_linkedin,02 OTHER/social_linkedin/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,3,5,_onchange_linkedin_use_own_account|_compute_linkedin_app_id|_inverse_linkedin_app_id|_compute_linkedin_client_secret|_inverse_linkedin_client_secret
02 OTHER.zip,l10n_mx_edi_sale,02 OTHER/l10n_mx_edi_sale/models/sale_order.py,SaleOrder,sale.order,sale_order,4,4,_compute_l10n_mx_edi_payment_method_id|_compute_l10n_mx_edi_usage|_compute_l10n_mx_edi_cfdi_to_public|_compute_l10n_mx_edi_payment_policy
02 OTHER.zip,l10n_mx_edi_sale,02 OTHER/l10n_mx_edi_sale/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,1,1,_compute_qty_invoiced
02 OTHER.zip,website_slides,02 OTHER/website_slides/wizard/slide_channel_invite.py,SlideChannelInvite,slide.channel.invite,slide_channel_invite,3,4,_compute_channel_invite_url|_compute_render_model|_compute_send_email|action_invite
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_embed.py,SlideEmbed,slide.embed,slide_embed,1,1,_compute_website_name
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_slide.py,SlideSlide,slide.slide,slide_slide,33,39,_compute_image_1920|_compute_is_new_slide|_compute_category_id|_compute_mark_complete_actions|_compute_questions_count|_compute_comments_count|_compute_total|_compute_like_info|_compute_slide_views|_compute_embed_counts|_compute_slides_statistics|_compute_category_completed
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_channel.py,SlideChannel,slide.channel,slide_channel,34,39,_compute_enroll|_compute_is_visible|_compute_partners|_compute_slide_last_update|_compute_members_counts|_compute_has_requested_access|_compute_membership_values|_compute_category_and_slide_ids|_compute_slides_statistics|_compute_rating_stats|_compute_allow_comment|_compute_user_statistics
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_question.py,SlideQuestion,slide.question,slide_question,3,3,_check_answers_integrity|_compute_statistics|_compute_answers_validation_error
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/res_groups.py,ResGroups,res.groups,res_groups,0,1,write
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/res_users.py,ResUsers,res.users,res_users,1,2,create|write
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_channel_partner.py,SlideChannelPartner,slide.channel.partner,slide_channel_partner,1,3,_compute_invitation_link|_compute_next_slide_id|unlink
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_slide_partner.py,SlideSlidePartner,slide.slide.partner,slide_slide_partner,1,2,create|write
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/res_partner.py,ResPartner,res.partner,res_partner,1,3,_compute_slide_channel_values|_compute_slide_channel_company_count|action_view_courses
02 OTHER.zip,website_slides,02 OTHER/website_slides/models/slide_slide_resource.py,SlideSlideResource,slide.slide.resource,slide_slide_resource,4,4,_compute_reset_resources|_compute_name|_compute_download_url|_check_link_type
02 OTHER.zip,website_slides,02 OTHER/website_slides/controllers/main.py,WebsiteSlides,,,38,0,
02 OTHER.zip,whatsapp_account_followup,02 OTHER/whatsapp_account_followup/wizard/followup_manual_reminder.py,Account_FollowupManual_Reminder,account_followup.manual_reminder,account_followup_manual_reminder,2,2,_compute_show_send_button|_compute_number
02 OTHER.zip,whatsapp_account_followup,02 OTHER/whatsapp_account_followup/models/account_followup_report.py,AccountFollowupReport,account.followup.report,account_followup_report,1,0,
02 OTHER.zip,payment_demo,02 OTHER/payment_demo/models/payment_provider.py,PaymentProvider,payment.provider,payment_provider,1,2,_compute_feature_support_fields|_check_provider_state
02 OTHER.zip,payment_demo,02 OTHER/payment_demo/models/payment_transaction.py,PaymentTransaction,payment.transaction,payment_transaction,0,3,action_demo_set_done|action_demo_set_canceled|action_demo_set_error
02 OTHER.zip,l10n_pe_edi_stock,02 OTHER/l10n_pe_edi_stock/models/l10n_pe_edi_vehicle.py,L10n_Pe_EdiVehicle,l10n_pe_edi.vehicle,l10n_pe_edi_vehicle,1,1,_compute_display_name
02 OTHER.zip,l10n_pe_edi_stock,02 OTHER/l10n_pe_edi_stock/models/stock_picking.py,StockPicking,stock.picking,stock_picking,2,4,_compute_l10n_pe_edi_operator|_compute_l10n_pe_edi_reason_for_transfer|button_validate|action_send_delivery_guide
02 OTHER.zip,pos_mercado_pago,02 OTHER/pos_mercado_pago/models/pos_payment_method.py,PosPaymentMethod,pos.payment.method,pos_payment_method,1,3,_check_special_access|write|create
02 OTHER.zip,sale_gelato_stock,02 OTHER/sale_gelato_stock/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,0,1,_action_launch_stock_rule
02 OTHER.zip,contacts,02 OTHER/contacts/models/res_users.py,ResUsers,res.users,res_users,1,0,
02 OTHER.zip,ai_documents,02 OTHER/ai_documents/wizard/ai_documents_sort.py,AiDocumentsSort,ai_documents.sort,ai_documents_sort,3,5,_compute_ui_fields|_compute_is_prompt_set|_compute_allowed_tools_ids|action_setup_folder|action_delete
02 OTHER.zip,ai_documents,02 OTHER/ai_documents/models/documents_document.py,DocumentsDocument,documents.document,documents_document,6,3,write|_compute_ai_sortable|action_ai_sort
02 OTHER.zip,hr_recruitment_extract,02 OTHER/hr_recruitment_extract/models/hr_applicant.py,HrApplicant,hr.applicant,hr_applicant,1,2,_compute_is_in_extractable_state|write
02 OTHER.zip,project_timesheet_forecast_sale,02 OTHER/project_timesheet_forecast_sale/models/analytic_account_line.py,AccountAnalyticLine,account.analytic.line,account_analytic_line,0,1,write
02 OTHER.zip,project_timesheet_forecast_sale,02 OTHER/project_timesheet_forecast_sale/models/sale_order_line.py,SaleOrderLine,sale.order.line,sale_order_line,1,1,_compute_planning_hours_planned
02 OTHER.zip,project_timesheet_forecast_sale,02 OTHER/project_timesheet_forecast_sale/models/project_project.py,ProjectProject,project.project,project_project,2,1,_compute_display_planning_timesheet_analysis
02 OTHER.zip,project_timesheet_forecast_sale,02 OTHER/project_timesheet_forecast_sale/report/project_timesheet_forecast_report_analysis.py,ProjectTimesheetForecastReportAnalysis,project.timesheet.forecast.report.analysis,project_timesheet_forecast_report_analysis,5,0,
02 OTHER.zip,project_timesheet_forecast_sale,02 OTHER/project_timesheet_forecast_sale/report/planning_analysis_report.py,PlanningAnalysisReport,planning.analysis.report,planning_analysis_report,1,0,
02 OTHER.zip,auth_passkey,02 OTHER/auth_passkey/models/res_users_identitycheck.py,ResUsersIdentitycheck,res.users.identitycheck,res_users_identitycheck,1,2,_check_identity|action_use_password
02 OTHER.zip,auth_passkey,02 OTHER/auth_passkey/models/auth_passkey_key.py,AuthPasskeyKey,auth.passkey.key,auth_passkey_key,5,5,unlink|_compute_public_key|_inverse_public_key|action_delete_passkey|action_rename_passkey
02 OTHER.zip,auth_passkey,02 OTHER/auth_passkey/models/res_users.py,ResUsers,res.users,res_users,0,2,action_create_passkey|_check_credentials
02 OTHER.zip,digest,02 OTHER/digest/models/digest.py,DigestDigest,digest.digest,digest_digest,4,23,_compute_is_subscribed|_compute_available_fields|_compute_kpi_res_users_connected_value|_compute_kpi_mail_message_total_value|_onchange_periodicity|create|action_subscribe|_action_subscribe_users|action_unsubscribe|_action_unsubscribe_users|action_activate|action_deactivate
02 OTHER.zip,digest,02 OTHER/digest/models/res_users.py,ResUsers,res.users,res_users,1,1,create
02 OTHER.zip,google_recaptcha,02 OTHER/google_recaptcha/models/ir_http.py,IrHttp,ir.http,ir_http,4,0,
02 OTHER.zip,google_recaptcha,02 OTHER/google_recaptcha/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,1,0,
02 OTHER.zip,l10n_uk_hmrc,02 OTHER/l10n_uk_hmrc/models/hmrc_transaction.py,HMRCTransaction,l10n_uk.hmrc.transaction,l10n_uk_hmrc_transaction,5,0,
02 OTHER.zip,l10n_uk_hmrc,02 OTHER/l10n_uk_hmrc/models/res_company.py,ResCompany,res.company,res_company,5,5,_check_l10n_uk_hmrc_unique_taxpayer_reference|_check_l10n_uk_hmrc_account_office_reference|_check_l10n_uk_hmrc_sender_id|_check_l10n_uk_hmrc_tax_office_number|_check_l10n_uk_hmrc_tax_office_reference
02 OTHER.zip,l10n_uk_hmrc,02 OTHER/l10n_uk_hmrc/models/res_partner.py,ResPartner,res.partner,res_partner,3,3,_check_l10n_uk_hmrc_unique_taxpayer_reference|_check_l10n_uk_hmrc_national_insurance_number|_check_l10n_uk_hmrc_company_registration_number
02 OTHER.zip,l10n_in_ewaybill_stock,02 OTHER/l10n_in_ewaybill_stock/models/stock_move.py,StockMove,stock.move,stock_move,2,2,_compute_l10n_in_ewaybill_price_unit|_compute_l10n_in_tax_ids
02 OTHER.zip,l10n_in_ewaybill_stock,02 OTHER/l10n_in_ewaybill_stock/models/stock_picking.py,StockPicking,stock.picking,stock_picking,1,3,action_l10n_in_ewaybill_create|action_open_l10n_in_ewaybill|_compute_l10n_in_ewaybill_details
02 OTHER.zip,l10n_in_ewaybill_stock,02 OTHER/l10n_in_ewaybill_stock/models/l10n_in_ewaybill.py,L10nInEwaybill,l10n.in.ewaybill,l10n_in_ewaybill,2,7,_compute_display_name|_compute_fiscal_position|action_reset_to_pending|action_set_to_challan|action_print|_check_lines|_check_state
02 OTHER.zip,base_vat,02 OTHER/base_vat/tests/test_vat_numbers.py,TestStructure,,,0,1,_check_vies_iap
02 OTHER.zip,base_vat,02 OTHER/base_vat/models/res_country.py,ResCountry,res.country,res_country,1,1,_compute_has_foreign_fiscal_position
02 OTHER.zip,base_vat,02 OTHER/base_vat/models/res_partner.py,ResPartner,res.partner,res_partner,13,8,_inverse_vat|_onchange_vat|_compute_perform_vies_validation|_compute_vies_valid|_check_vies_iap|_check_vat_number|create|write
