id,product_id,company_id,location_id,storage_category_id,lot_id,package_id,owner_id,user_id,create_uid,write_uid,inventory_date,quantity,reserved_quantity,inventory_quantity,inventory_diff_quantity,inventory_quantity_set,in_date,create_date,write_date,accounting_date
1880,608,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:33,2026-08-25 12:23:33.843544,2026-08-25 12:23:33.843544,\N
1883,2869,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:33.941118,2026-08-25 12:23:33.941118,\N
1882,2869,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:33.941118,2026-08-25 12:23:33.941118,\N
1885,581,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.041285,2026-08-25 12:23:34.041285,\N
1884,581,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.041285,2026-08-25 12:23:34.041285,\N
1887,579,2,18,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.144287,2026-08-25 12:23:34.144287,\N
1889,578,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.249156,2026-08-25 12:23:34.249156,\N
1888,578,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.249156,2026-08-25 12:23:34.249156,\N
1891,474,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.343391,2026-08-25 12:23:34.343391,\N
1890,474,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.343391,2026-08-25 12:23:34.343391,\N
1894,464,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.53152,2026-08-25 12:23:34.53152,\N
1893,464,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.53152,2026-08-25 12:23:34.53152,\N
1896,465,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.625315,2026-08-25 12:23:34.625315,\N
1895,465,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.625315,2026-08-25 12:23:34.625315,\N
1877,2030,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,-2.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:33.635988,2026-08-25 12:23:38.24053,\N
1898,444,2,18,\N,\N,\N,\N,\N,1,1,\N,-7.000000,0.000000,\N,7.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.720566,2026-08-25 12:23:34.720566,\N
1897,444,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,7.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.720566,2026-08-25 12:23:34.720566,\N
1900,437,2,18,\N,\N,\N,\N,\N,1,1,\N,-7.000000,0.000000,\N,7.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.81474,2026-08-25 12:23:34.81474,\N
1899,437,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,7.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.81474,2026-08-25 12:23:34.81474,\N
1902,439,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.908978,2026-08-25 12:23:34.908978,\N
1901,439,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:34,2026-08-25 12:23:34.908978,2026-08-25 12:23:34.908978,\N
1904,1179,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.002664,2026-08-25 12:23:35.002664,\N
1903,1179,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.002664,2026-08-25 12:23:35.002664,\N
1905,104,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.089061,2026-08-25 12:23:35.089061,\N
1907,36,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.178751,2026-08-25 12:23:35.178751,\N
1906,36,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.178751,2026-08-25 12:23:35.178751,\N
1909,1577,2,18,\N,\N,\N,\N,\N,1,1,\N,-189.000000,0.000000,\N,189.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.271416,2026-08-25 12:23:35.271416,\N
1911,2091,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.363206,2026-08-25 12:23:35.363206,\N
1910,2091,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.363206,2026-08-25 12:23:35.363206,\N
1913,2089,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.4648,2026-08-25 12:23:35.4648,\N
1912,2089,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.4648,2026-08-25 12:23:35.4648,\N
1915,2090,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.560044,2026-08-25 12:23:35.560044,\N
1914,2090,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.560044,2026-08-25 12:23:35.560044,\N
1917,2028,2,18,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.655605,2026-08-25 12:23:35.655605,\N
1916,2028,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.655605,2026-08-25 12:23:35.655605,\N
1942,2637,2,18,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:54,2026-08-25 12:23:36.794313,2026-08-25 12:23:54.76882,\N
1918,2152,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.749468,2026-08-25 12:23:35.749468,\N
1921,2097,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.847593,2026-08-25 12:23:35.847593,\N
1920,2097,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.847593,2026-08-25 12:23:35.847593,\N
1923,2215,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:35.94293,2026-08-25 12:23:35.94293,\N
1922,2215,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:35.94293,2026-08-25 12:23:35.94293,\N
1925,2348,2,18,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.037555,2026-08-25 12:23:36.037555,\N
1924,2348,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.037555,2026-08-25 12:23:36.037555,\N
1935,2620,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,15.000000,0,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.520525,2026-08-25 19:22:50.41735,\N
1927,1924,2,18,\N,\N,\N,\N,\N,1,1,\N,-179.000000,0.000000,\N,179.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.132335,2026-08-25 12:23:36.132335,\N
1929,2073,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.224794,2026-08-25 12:23:36.224794,\N
1928,2073,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.224794,2026-08-25 12:23:36.224794,\N
1931,2072,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.317034,2026-08-25 12:23:36.317034,\N
1930,2072,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.317034,2026-08-25 12:23:36.317034,\N
1933,2033,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.404086,2026-08-25 12:23:36.404086,\N
1932,2033,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.404086,2026-08-25 12:23:36.404086,\N
1937,1734,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,8.000000,0,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.617616,2026-08-25 19:24:20.120895,\N
1936,2620,2,18,\N,\N,\N,\N,\N,1,1,\N,-15.000000,0.000000,\N,15.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.520525,2026-08-25 12:23:36.520525,\N
1938,1734,2,18,\N,\N,\N,\N,\N,1,1,\N,-8.000000,0.000000,\N,8.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.617616,2026-08-25 12:23:36.617616,\N
1941,2637,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.794313,2026-08-25 19:22:54.589188,\N
1940,1579,2,18,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.707467,2026-08-25 12:23:36.707467,\N
1939,1579,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.707467,2026-08-25 12:23:36.707467,\N
1968,3722,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:09,2026-08-25 12:23:38.100492,2026-08-25 12:24:09.8401,\N
1944,2605,2,18,\N,\N,\N,\N,\N,1,1,\N,-4.000000,0.000000,\N,4.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.890557,2026-08-25 12:23:36.890557,\N
1943,2605,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:36,2026-08-25 12:23:36.890557,2026-08-25 12:23:36.890557,\N
1946,2134,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:36.981655,2026-08-25 12:23:36.981655,\N
1945,2134,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:36.981655,2026-08-25 12:23:36.981655,\N
1948,2900,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.072182,2026-08-25 12:23:37.072182,\N
1947,2900,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.072182,2026-08-25 12:23:37.072182,\N
1950,2698,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.250177,2026-08-25 19:23:40.973,\N
1908,1577,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,189.000000,0,0.000000,0.000000,f,2026-08-25 12:23:35,2026-08-25 12:23:35.271416,2026-08-25 19:24:00.673175,\N
1951,2698,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.250177,2026-08-25 12:23:37.250177,\N
1953,2700,2,18,\N,\N,\N,\N,\N,1,1,\N,-9.000000,0.000000,\N,9.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.339166,2026-08-25 12:23:37.339166,\N
1952,2700,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,9.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.339166,2026-08-25 12:23:37.339166,\N
1955,2702,2,18,\N,\N,\N,\N,\N,1,1,\N,-9.000000,0.000000,\N,9.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.428553,2026-08-25 12:23:37.428553,\N
1957,2794,2,18,\N,\N,\N,\N,\N,1,1,\N,-190.000000,0.000000,\N,190.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.518859,2026-08-25 12:23:37.518859,\N
1956,2794,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,190.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.518859,2026-08-25 12:23:37.518859,\N
1959,2217,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.616624,2026-08-25 12:23:37.616624,\N
1958,2217,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.616624,2026-08-25 12:23:37.616624,\N
1961,3738,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.715712,2026-08-25 12:23:37.715712,\N
1960,3738,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.715712,2026-08-25 12:23:37.715712,\N
1963,2398,2,18,\N,\N,\N,\N,\N,1,1,\N,-6.000000,0.000000,\N,6.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.814009,2026-08-25 12:23:37.814009,\N
1965,2439,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.912244,2026-08-25 12:23:37.912244,\N
1964,2439,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:37,2026-08-25 12:23:37.912244,2026-08-25 12:23:37.912244,\N
1967,2295,2,18,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.007946,2026-08-25 12:23:38.007946,\N
1966,2295,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.007946,2026-08-25 12:23:38.007946,\N
1969,3724,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:09,2026-08-25 12:23:38.12769,2026-08-25 12:24:09.937945,\N
1971,2029,2,18,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.154559,2026-08-25 12:23:38.154559,\N
2194,255,2,18,\N,\N,\N,\N,\N,1,1,\N,-19.000000,0.000000,\N,19.000000,f,2026-08-25 12:23:48,2026-08-25 12:23:48.60904,2026-08-25 12:23:48.60904,\N
1919,2152,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:53,2026-08-25 12:23:35.749468,2026-08-25 12:23:53.097893,\N
1970,2029,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.154559,2026-08-25 12:23:38.154559,\N
1972,2030,2,112,\N,\N,\N,\N,\N,1,1,2026-12-31,4.000000,0,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.24053,2026-08-25 19:23:45.32572,\N
1974,90,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.347525,2026-08-25 12:23:38.347525,\N
1973,90,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.347525,2026-08-25 12:23:38.347525,\N
1976,2391,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.434527,2026-08-25 12:23:38.434527,\N
1975,2391,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.434527,2026-08-25 12:23:38.434527,\N
1978,2389,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.522707,2026-08-25 12:23:38.522707,\N
1977,2389,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.522707,2026-08-25 12:23:38.522707,\N
1980,2387,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.617817,2026-08-25 12:23:38.617817,\N
1979,2387,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.617817,2026-08-25 12:23:38.617817,\N
1982,1882,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.712398,2026-08-25 12:23:38.712398,\N
1981,1882,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.712398,2026-08-25 12:23:38.712398,\N
1984,2766,2,18,\N,30,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.806538,2026-08-25 12:23:38.806538,\N
1983,2766,2,113,\N,30,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.806538,2026-08-25 12:23:38.806538,\N
1986,2394,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.911579,2026-08-25 12:23:38.911579,\N
1985,2394,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:38,2026-08-25 12:23:38.911579,2026-08-25 12:23:38.911579,\N
1994,2032,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:39.292046,2026-08-25 12:24:10.121782,\N
1989,2390,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.029871,2026-08-25 12:23:39.029871,\N
1988,2390,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.029871,2026-08-25 12:23:39.029871,\N
1991,2035,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.116759,2026-08-25 12:23:39.116759,\N
1990,2035,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.116759,2026-08-25 12:23:39.116759,\N
1993,2034,2,18,\N,\N,\N,\N,\N,1,1,\N,-9.000000,0.000000,\N,9.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.204111,2026-08-25 12:23:39.204111,\N
1992,2034,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,9.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.204111,2026-08-25 12:23:39.204111,\N
1999,2080,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:39.510323,2026-08-25 12:24:10.204523,\N
1996,2393,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.319106,2026-08-25 12:23:39.319106,\N
1995,2393,2,113,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.319106,2026-08-25 12:23:39.319106,\N
1998,385,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.40772,2026-08-25 12:23:39.40772,\N
1997,385,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.40772,2026-08-25 12:23:39.40772,\N
2000,2077,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:39.551429,2026-08-25 12:24:10.289836,\N
2001,2076,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:39.585324,2026-08-25 12:24:10.381006,\N
2002,2075,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:39.61381,2026-08-25 12:24:10.471964,\N
2037,2448,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:24:10,2026-08-25 12:23:41.272797,2026-08-25 12:24:10.560961,\N
2004,2298,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.642288,2026-08-25 12:23:39.642288,\N
2003,2298,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.642288,2026-08-25 12:23:39.642288,\N
2006,2081,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.735112,2026-08-25 12:23:39.735112,\N
2005,2081,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.735112,2026-08-25 12:23:39.735112,\N
2008,2293,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.829689,2026-08-25 12:23:39.829689,\N
2007,2293,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.829689,2026-08-25 12:23:39.829689,\N
2010,2078,2,18,\N,\N,\N,\N,\N,1,1,\N,-3.000000,0.000000,\N,3.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.925979,2026-08-25 12:23:39.925979,\N
2009,2078,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,3.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:39,2026-08-25 12:23:39.925979,2026-08-25 12:23:39.925979,\N
2012,2067,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.018935,2026-08-25 12:23:40.018935,\N
2011,2067,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.018935,2026-08-25 12:23:40.018935,\N
2014,2297,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.112616,2026-08-25 12:23:40.112616,\N
2013,2297,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.112616,2026-08-25 12:23:40.112616,\N
2016,2296,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.205368,2026-08-25 12:23:40.205368,\N
2015,2296,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,1.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.205368,2026-08-25 12:23:40.205368,\N
2018,2079,2,18,\N,\N,\N,\N,\N,1,1,\N,-2.000000,0.000000,\N,2.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.298685,2026-08-25 12:23:40.298685,\N
2017,2079,2,114,\N,\N,\N,\N,\N,1,1,2026-12-31,2.000000,0.000000,0.000000,0.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.298685,2026-08-25 12:23:40.298685,\N
2020,2087,2,18,\N,\N,\N,\N,\N,1,1,\N,-1.000000,0.000000,\N,1.000000,f,2026-08-25 12:23:40,2026-08-25 12:23:40.397393,2026-08-25 12:23:40.397393,\N
