id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,imported
407,\N,\N,2023-09-05 08:11:17.075448,1,,"{""en_US"": ""Advanced features for Stock"", ""th_TH"": ""ตัวเลือกขั้นสูง""}",stock_enterprise,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Stock enterprise"", ""th_TH"": ""สต็อก""}",16,"{""en_US"": ""\\nContains the enterprise views for Stock management\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,,\N,Inventory/Reporting/Performance,,stock.enterprise.move.tree.view (tree)\nstock.picking.view.map (map)\nstock.report.cohort.view (cohort)\nstock.report.view.form (form)\nstock.report.view.graph (graph)\nstock.report.view.pivot (pivot)\nstock.report.view.search (search)\nstock.report.view.tree (tree),\N
627,\N,\N,2023-09-28 08:58:13.51657,1, ,"{""en_US"": ""Products from Documents"", ""th_TH"": ""เอกสาร""}",documents_product,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Documents - Product"", ""th_TH"": ""เอกสาร""}",20,"{""en_US"": ""\\nAdds the ability to create products from the document module and adds the\\noption to send products' attachments to the documents app.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
225,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",hr_org_chart,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""HR Org Chart"", ""th_TH"": ""HR Gamification""}",15,"{""en_US"": ""\\nOrg Chart Widget for HR\\n=======================\\n\\nThis module extend the employee form with a organizational chart.\\n(N+1, N+2, direct subordinates)\\n        ""}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,,,* INHERIT hr.employee.public.view.form.inherit.org_chart (form)\n* INHERIT hr.employee.view.form.inherit.org_chart (form)\n* INHERIT res.users.preferences.view.form.inherit.org_chart (form),\N
307,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",mass_mailing_event_track_sms,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Track Speakers SMS Marketing""}",15,"{""en_US"": ""\\nSMS Marketing on event track speakers\\n=====================================\\n\\nBridge module adding UX requirements to ease SMS marketing on event track\\nspeakers..\\n        ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
226,\N,\N,2026-04-04 11:00:36.531869,1,http://www.onestein.eu,"{""en_US"": """"}",l10n_nl,Onestein,/l10n_nl/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Netherlands - Accounting"", ""th_TH"": ""Netherlands - Accounting""}",31,"{""en_US"": ""Accounting chart for Netherlands\\n================================\\n\\nThis module is specially made to manage the accounting functionality\\naccording to the Dutch best practice.\\n\\nThis module contains the Dutch Chart of Accounts and the VAT schema.\\nThis schema is made for the most common Companies and therefore suitable\\nto be used for almost every Company.\\n\\nThe VAT accounts are linked promptly to generate the required reports. Examples\\nof this reports intercommunitaire transactions.\\n\\nAfter installation of this module the configuration will be activated.\\nSelect the Chart of Accounts named \\""Netherlands - Accounting\\"".\\n\\nHereafter entering the name of the Company, total digits of Chart of Accounts,\\nBank Account Number and the default Currency.\\n\\nNote: total digits configured by default are 6.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
625,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Add completed courses to resume of your employees""}",hr_skills_slides,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Skills e-learning"", ""th_TH"": ""ทักษะ e-learning""}",15,"{""en_US"": ""\\nE-learning and Skills for HR\\n============================\\n\\nThis module add completed courses to resume for employees.\\n        ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
788,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_si,Odoo S.A.,/l10n_si/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Slovenian - Accounting"", ""th_TH"": ""Slovenian - Accounting""}",31,"{""en_US"": ""\\n        Chart of accounts and taxes for Slovenia.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
14,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",test_access_rights,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""test of access rights and rules"", ""th_TH"": ""test of access rights and rules""}",18,"{""en_US"": ""Testing of access restrictions"", ""th_TH"": ""Testing of access restrictions""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
876,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",test_xlsx_export,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""test xlsx export"", ""th_TH"": ""test xlsx export""}",18,"{""en_US"": ""A module to test xlsx export.""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
982,23,2023-09-03 13:28:57.092006,2023-09-11 04:48:04.417516,1,https://scgl.co.th,"{""en_US"": """"}",full_barcode_Labels,"SCG LEGACY(THAILAND) CO.,LTD(HEAD OFFICE)",/base/static/description/icon.png,installed,16.0.1.0.0,"{""en_US"": ""full_barcode_Labels""}",130,"{""en_US"": ""\\nExport report using Report Designer\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,,\N,,full barcode Labels custom\nfull barcode Labels custom,external_layout_footer_original_custom (qweb)\nexternal_layout_full_barcode_Labels_original (qweb)\nexternal_layout_header_original_custom (qweb)\nfull_barcode_Labels_original (qweb)\nreport_barcode_Labels_custom_view (qweb),\N
163,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_latam_account_sequence,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Accounting Sequence - Latam Documents""}",15,"{""en_US"": ""Change the way `sequence.mixin` works to reduce concurrency errors""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
664,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""SMS Tests: performances and tests specific to SMS""}",test_mail_sms,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""SMS Tests""}",15,"{""en_US"": ""This module contains tests related to SMS. Those are\\npresent in a separate module as it contains models used only to perform\\ntests independently to functional aspects of other models. ""}",f,f,f,LGPL-3,9876,f,f,\N,\N,\N,\N,,,,\N
184,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Sell based on timesheets"", ""th_TH"": ""สมุดจดเวลาทำงาน""}",sale_timesheet,Odoo S.A.,/sale_timesheet/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sales Timesheet"", ""th_TH"": ""การขาย""}",15,"{""en_US"": ""\\nAllows to sell timesheets in your sales order\\n=============================================\\n\\nThis module set the right product on all timesheet lines\\naccording to the order/contract you work on. This allows to\\nhave real delivered quantities in sales orders.\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
56,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Partner module for website"", ""th_TH"": ""Website Partner""}",website_partner,Odoo S.A.,/website_partner/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Partner"", ""th_TH"": ""Website Partner""}",15,"{""en_US"": ""\\nThis is a base module. It holds website-related stuff for Contact model (res.partner).\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
841,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_mz,Odoo S.A.,/l10n_mz/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Mozambique - Accounting""}",31,"{""en_US"": ""\\n        Mozambican Accounting localization\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
185,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",base_import_module,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Base import module"", ""th_TH"": ""Base import module""}",49,"{""en_US"": ""\\nImport a custom data module\\n===========================\\n\\nThis module allows authorized users to import a custom data module (.xml files and static assests)\\nfor customization purpose.\\n"", ""th_TH"": ""\\nImport a custom data module\\n===========================\\n\\nThis module allows authorized users to import a custom data module (.xml files and static assests)\\nfor customization purpose.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,Apps/Import Module,,base.import.module.form (form),\N
139,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Chat with your website visitors""}",website_livechat,Odoo S.A.,/website_livechat/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Live Chat"", ""th_TH"": ""Live Chat""}",15,"{""en_US"": ""\\nAllow website visitors to chat with the collaborators. This module also brings a feedback tool for the livechat and web pages to display your channel with its ratings on the website.\\n    ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
944,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",google_gmail,Odoo S.A.,/google_gmail/static/description/icon.png,installed,16.0.1.2,"{""en_US"": ""Google Gmail""}",15,"{""en_US"": ""Gmail support for incoming / outgoing mail servers""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,* INHERIT fetchmail.server.view.form.inherit.gmail (form)\n* INHERIT ir.mail_server.view.form.inherit.gmail (form)\n* INHERIT res.config.settings.view.form.inherit.google_gmail (form),\N
368,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Bridge module between Sales Margin and Sales Timesheet""}",sale_timesheet_margin,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Service Margins in Sales Orders""}",15,"{""en_US"": ""\\nAllows to compute accurate margin for Service sales.\\n======================================================\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
220,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_in_edi,Odoo S.A.,/l10n_in/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Indian - E-invoicing""}",37,"{""en_US"": ""\\nIndian - E-invoicing\\n====================\\nTo submit invoicing through API to the government.\\nWe use \\""Tera Software Limited\\"" as GSP\\n\\nStep 1: First you need to create an API username and password in the E-invoice portal.\\nStep 2: Switch to company related to that GST number\\nStep 3: Set that username and password in Odoo (Goto: Invoicing/Accounting -> Configuration -> Settings -> Customer Invoices or find \\""E-invoice\\"" in search bar)\\nStep 4: Repeat steps 1,2,3 for all GSTIN you have in odoo. If you have a multi-company with the same GST number then perform step 1 for the first company only.\\n\\nFor the creation of API username and password please ref this document: <https://service.odoo.co.in/einvoice_create_api_user>\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
990,1,2023-09-16 05:53:02.846333,2024-05-05 13:52:46.648864,1,https://scgl.co.th,"{""en_US"": """"}",full_invoice_custom,"SCG LEGACY(THAILAND) CO.,LTD(HEAD OFFICE)",/base/static/description/icon.png,installed,16.0.1.3,"{""en_US"": ""full_invoice_custom""}",130,"{""en_US"": ""\\nExport report using Report Designer\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,,\N,,Full Invoice Custom,* INHERIT account.move.form (form)\n* INHERIT res.company.form.inherit (form)\nexternal_layout_footer_invoice_a4 (qweb)\nexternal_layout_header_invoice_a4 (qweb)\nexternal_layout_invoice_a4 (qweb)\nreport_invoice_a4 (qweb)\nreport_invoice_a4_view (qweb),\N
737,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Analytic cost of employee work in manufacturing""}",mrp_workorder_hr_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Employees cost registration on production""}",15,"{""en_US"": "" ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
362,\N,\N,2023-09-12 08:01:38.988552,1,,"{""en_US"": ""Debit Notes"", ""th_TH"": ""ใบเพิ่มหนี้""}",account_debit_note,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Debit Notes"", ""th_TH"": ""ใบเพิ่มหนี้""}",30,"{""en_US"": ""\\nIn a lot of countries, a debit note is used as an increase of the amounts of an existing invoice \\nor in some specific cases to cancel a credit note. \\nIt is like a regular invoice, but we need to keep track of the link with the original invoice.  \\nThe wizard used is similar as the one for the credit note.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,* INHERIT account.move.form.debit (form)\naccount.debit.note.form (form),\N
33,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",test_resource,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Test - Resource""}",15,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
896,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Get a new dashboard view in the Website App""}",website_sale_dashboard,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Website Sales Dashboard"", ""th_TH"": ""แดชบอร์ด""}",15,"{""en_US"": ""\\nThis module adds a new dashboard view in the Website application.\\nThis new type of view contains some basic statistics, a graph, and a pivot subview that allow you to get a quick overview of your online sales.\\nIt also provides new tools to analyse your data.\\n    ""}",f,f,f,OEEL-1,55,t,f,\N,\N,\N,\N,,,,\N
756,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_generic_coa,Odoo S.A.,/l10n_generic_coa/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Generic - Accounting"", ""th_TH"": ""Generic - Accounting""}",31,"{""en_US"": ""\\nThis is the base module to manage the generic accounting chart in Odoo.\\n==============================================================================\\n\\nInstall some generic chart of accounts.\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
46,\N,\N,2023-09-28 08:58:13.51657,1,,"{""en_US"": ""Spreadsheet Accounting templates""}",documents_spreadsheet_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet Accounting Templates""}",20,"{""en_US"": ""Spreadsheet Accounting templates""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
937,\N,\N,2026-04-04 11:00:36.531869,1,https://www.odoo.com,"{""en_US"": """"}",l10n_gcc_invoice_stock_account,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Gulf Cooperation Council WMS Accounting""}",3,"{""en_US"": ""\\n        Arabic/English for GCC + lot/SN numbers\\n    ""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
517,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Customer Portal"", ""th_TH"": ""Portal""}",portal,Odoo S.A.,/base/static/description/icon.png,installed,16.0.1.0,"{""en_US"": ""Customer Portal"", ""th_TH"": ""Portal""}",15,"{""en_US"": ""\\nThis module adds required base code for a fully integrated customer portal.\\nIt contains the base controller class and base templates. Business addons\\nwill add their specific templates and controllers to extend the customer\\nportal.\\n\\nThis module contains most code coming from odoo v10 website_portal. Purpose\\nof this module is to allow the display of a customer portal without having\\na dependency towards website editing and customization capabilities.""}",f,f,f,LGPL-3,9000,f,f,\N,\N,\N,\N,,,* INHERIT Footer Language Selector (qweb)\n* INHERIT Link to frontend portal (qweb)\n* INHERIT Main Frontend Layout (qweb)\n* INHERIT User Sign In (qweb)\n* INHERIT res.config.settings.view.form.inherit.portal (form)\nAsk Signature (qweb)\nBack to edit mode (qweb)\nContact (qweb)\nGrant portal access (form)\nLanguage Selector (qweb)\nMy Portal (qweb)\nMy Portal Docs Entry (qweb)\nMy Portal Record Sidebar (qweb)\nMy Portal Table (qweb)\nPager (qweb)\nPortal Breadcrumbs (qweb)\nPortal Layout (qweb)\nPortal Record Pager (qweb)\nPortal Search Bar (qweb)\nPortal User Dropdown (qweb)\nPortal single record layout (qweb)\nSidebar (qweb)\nUser Sign In Placeholder (qweb)\nmessage_thread (qweb)\nportal.share.wizard (form)\nportal_my_details (qweb)\nportal_my_details_fields (qweb)\nportal_my_security (qweb)\nportal_share_template (qweb),\N
618,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_pa,Cubic ERP,/l10n_pa/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Panama - Accounting"", ""th_TH"": ""ปานามา""}",31,"{""en_US"": ""\\nPanamenian accounting chart and tax localization.\\n\\nPlan contable panameño e impuestos de acuerdo a disposiciones vigentes\\n\\nCon la Colaboración de\\n- AHMNET CORP http://www.ahmnet.com\\n\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
355,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_bo_reports,Odoo S.A.,/l10n_bo/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Bolivia - Accounting Reports""}",4,"{""en_US"": ""\\n        Base module for Bolivian reports\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
661,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_be,"Noviat, Odoo SA",/l10n_be/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Belgium - Accounting"", ""th_TH"": ""Belgium - Accounting""}",31,"{""en_US"": ""\\nThis is the base module to manage the accounting chart for Belgium in Odoo.\\n==============================================================================\\n\\nAfter installing this module, the Configuration wizard for accounting is launched.\\n    * We have the account templates which can be helpful to generate Charts of Accounts.\\n    * On that particular wizard, you will be asked to pass the name of the company,\\n      the chart template to follow, the no. of digits to generate, the code for your\\n      account and bank account, currency to create journals.\\n\\nThus, the pure copy of Chart Template is generated.\\n\\nWizards provided by this module:\\n--------------------------------\\n    * Partner VAT Intra: Enlist the partners with their related VAT and invoiced\\n      amounts. Prepares an XML file format.\\n\\n        **Path to access :** Invoicing/Reporting/Legal Reports/Belgium Statements/Partner VAT Intra\\n    * Periodical VAT Declaration: Prepares an XML file for Vat Declaration of\\n      the Main company of the User currently Logged in.\\n\\n        **Path to access :** Invoicing/Reporting/Legal Reports/Belgium Statements/Periodical VAT Declaration\\n    * Annual Listing Of VAT-Subjected Customers: Prepares an XML file for Vat\\n      Declaration of the Main company of the User currently Logged in Based on\\n      Fiscal year.\\n\\n        **Path to access :** Invoicing/Reporting/Legal Reports/Belgium Statements/Annual Listing Of VAT-Subjected Customers\\n\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
280,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""A payment provider for running fake payment flows for demo purposes.""}",payment_demo,Odoo S.A.,/payment_demo/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Payment Provider: Demo""}",15,"{""en_US"": """"}",f,f,f,LGPL-3,350,f,f,\N,\N,\N,\N,,,,\N
532,\N,\N,2023-06-20 04:05:22.368554,1,,"{""en_US"": """"}",sale_account_taxcloud,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Account TaxCloud - Sale"", ""th_TH"": ""ขาย""}",30,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
599,\N,\N,2023-06-20 04:05:22.368554,1,,"{""en_US"": """"}",l10n_it_reports,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Italy - Accounting Reports""}",30,"{""en_US"": ""\\nAccounting reports for Italy\\n============================\\n\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
529,\N,\N,2023-09-28 08:58:13.51657,1,,"{""en_US"": ""Spreadsheet CRM templates""}",documents_spreadsheet_crm,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet CRM Templates""}",20,"{""en_US"": ""Spreadsheet CRM templates""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
643,\N,\N,2023-06-20 04:05:22.368554,1,,"{""en_US"": """"}",account_bank_statement_import_qif,Odoo S.A.,/account_bank_statement_import_qif/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Import QIF Bank Statement"", ""th_TH"": ""รายการเดินบัญชีธนาคาร""}",30,"{""en_US"": ""\\nModule to import QIF bank statements.\\n======================================\\n\\nThis module allows you to import the machine readable QIF Files in Odoo: they are parsed and stored in human readable format in\\nAccounting \\\\ Bank and Cash \\\\ Bank Statements.\\n\\nImportant Note\\n---------------------------------------------\\nBecause of the QIF format limitation, we cannot ensure the same transactions aren't imported several times or handle multicurrency.\\nWhenever possible, you should use a more appropriate file format like OFX.\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,\N
704,\N,\N,2023-06-20 04:05:22.368554,1,,"{""en_US"": """"}",product_email_template,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Product Email Template"", ""th_TH"": ""Product Email Template""}",30,"{""en_US"": ""\\nAdd email templates to products to be sent on invoice confirmation\\n==================================================================\\n\\nWith this module, link your products to a template to send complete information and tools to your customer.\\nFor instance when invoicing a training, the training agenda and materials will automatically be sent to your customers.'\\n    "", ""th_TH"": ""\\nเพิ่มเทมเพลตอีเมลให้กับผลิตภัณฑ์ที่จะส่งในการยืนยันใบแจ้งหนี้\\n================================================== ================\\n\\nด้วยโมดูลนี้เชื่อมโยงผลิตภัณฑ์ของคุณเข้ากับเทมเพลตเพื่อส่งข้อมูลและเครื่องมือที่สมบูรณ์ให้กับลูกค้าของคุณ\\nตัวอย่างเช่นเมื่อออกใบแจ้งหนี้การฝึกอบรมวาระการฝึกอบรมและเอกสารจะถูกส่งไปยังลูกค้าของคุณโดยอัตโนมัติ\\n    ""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,\N
930,\N,\N,2023-06-20 04:05:22.368554,1,,"{""en_US"": ""Export payments as NACHA files""}",l10n_us_payment_nacha,Odoo S.A.,/l10n_us/static/description/icon.png,uninstalled,\N,"{""en_US"": ""NACHA Payments""}",30,"{""en_US"": ""\\n        Export payments as NACHA files for use in the United States.\\n    ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
179,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Spreadsheet""}",spreadsheet_dashboard_helpdesk,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet dashboard for helpdesk""}",15,"{""en_US"": ""Spreadsheet""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
45,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": """"}",l10n_ec_edi,Andres Calle (TRESCLOUD),/l10n_ec_edi/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Ecuadorian Accounting EDI""}",37,"{""en_US"": ""\\nEDI Ecuadorian Localization\\n===========================\\nAdds electronic documents with its XML, RIDE, with electronic signature and direct connection to tax authority SRI,\\n\\nThe supported documents are Invoices, Credit Notes, Debit Notes, Purchase Liquidations and Withholds\\n\\nIncludes automations to easily predict the withholding tax to be applied to each purchase invoice\\n""}",f,f,f,OPL-1,100,t,f,\N,\N,\N,\N,,,,\N
484,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Spreadsheet""}",spreadsheet_dashboard_website_sale_slides,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet dashboard for eLearning""}",15,"{""en_US"": ""Spreadsheet""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,\N
992,49,2023-09-19 03:40:14.730451,2026-04-04 11:00:36.531869,1,https://www.browseinfo.in,"{""en_US"": ""Allow to print pdf report of Journal Entries.""}",bi_print_journal_entries,BrowseInfo,/bi_print_journal_entries/static/description/icon.png,installed,16.0.1.0.0,"{""en_US"": ""Print Journal Entries Report in Odoo""}",106,"{""en_US"": ""\\n    Allow to print pdf report of Journal Entries.\\n    journal entry\\n    print journal entry \\n    journal entries\\n    print journal entry reports\\n    account journal entry reports\\n    journal reports\\n    account entry reports\\n\\n    \\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,https://youtu.be/qehLT4WOWPs,\N,,Print Journal Entries,journal_entry_report_template_id (qweb),\N
837,\N,\N,2026-04-04 11:00:36.531869,1,,"{""en_US"": ""Spreadsheet""}",spreadsheet_dashboard_hr_referral,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Spreadsheet dashboard for recruitment""}",15,"{""en_US"": ""Spreadsheet""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,\N
